mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
5.59668493270874,0.23501276536643642,0.7841120719909668,0.0035583784754653312,1,poly,"{'C': 1, 'kernel': 'poly'}",0.6589975349219392,0.6575342465753425,0.6666666666666666,0.6679904686258936,0.6688259109311742,0.6640029655442032,0.0047572039585118365,6,0.5639943741209564,0.573436401967674,0.5773558368495078,0.5914205344585092,0.5808720112517581,0.5774158317296811,0.008989458942237374,6
6.069317150115967,0.05427814194055793,3.178187704086304,0.011115691922464366,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.7818487394957983,0.8075497135153354,0.8001304206064558,0.7578288100208768,0.7992113046335853,0.7893137976544102,0.01785799621106184,4,0.8178621659634318,0.8418833450456782,0.8628691983122363,0.7658227848101266,0.8551336146272855,0.8287142217517518,0.034960184517547725,3
10.614742183685303,2.494235234103714,0.7152495384216309,0.0013577105410383,10,poly,"{'C': 10, 'kernel': 'poly'}",0.684531059683313,0.6764940239043824,0.6933019976498237,0.6894923258559621,0.6948881789137379,0.6877415172014438,0.006661414119159466,5,0.5928270042194093,0.5966268446943078,0.6223628691983122,0.6160337552742616,0.6118143459915611,0.6079329638755704,0.011357186835772456,5
5.673953723907471,0.079357536030125,2.5314993381500246,0.045580072744873086,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.8379084967320262,0.8546031746031746,0.8534950526651772,0.8636218460555732,0.8648124191461837,0.8548881978404271,0.009644678544433568,2,0.9015471167369902,0.9458889669711876,0.940225035161744,0.9507735583684951,0.940225035161744,0.9357319424800323,0.017540772102875316,2
20.514835691452028,8.84261865887401,0.6636027336120606,0.005697325077259849,100,poly,"{'C': 100, 'kernel': 'poly'}",0.7979274611398963,0.8087581252138214,0.8016500515641114,0.7799999999999999,0.8056338028169014,0.7987938881469461,0.010081557914540637,3,0.8122362869198312,0.8306394940267041,0.819971870604782,0.7679324894514767,0.8045007032348804,0.807056168847535,0.021386981533701895,4
5.752528047561645,0.3192174408470839,1.8540865421295165,0.059581944868868406,100,rbf,"{'C': 100, 'kernel': 'rbf'}",0.8763586956521738,0.8818690358670616,0.8874302592714144,0.8957095709570957,0.897196261682243,0.8877127646859977,0.00796278199197538,1,0.9071729957805907,0.9416725228390724,0.9507735583684951,0.9542897327707455,0.9451476793248945,0.9398112978167596,0.01689376287929464,1
